Gene	S1	S2	S2/S1_log2FC
NM_001004061	0.0200855643356	104.081114401	6.68666942553
NM_001004062	40.8069413345	5.14505931445	-2.76624365605
NM_001004066	0.117398075878	0.0227729716061	-0.127657300437
NM_001163564	7.70330623881	18.7776490504	1.18423547892
NM_001163565	0.00848512709985	0.0	-0.0121898075825
NM_001163566	2.71839679693	0.715902077333	-1.11571350727
NM_001163567	56.5839074618	1.84587148809	-4.33872326873
NM_001163569	0.203110150184	77.889675478	6.03499586394
NM_001177709	0.0	0.0	0.0
NM_001177708	0.0	0.0	0.0
NM_001177700	0.0	0.0	0.0
NM_001170571	0.0	0.0	0.0
NR_033241	16.0026208843	0.11386485803	-3.9321110386
NM_001177705	0.131253019942	1.34712877527	1.05297535397
NM_001177707	0.0	0.0	0.0
NM_001177706	0.484840951095	0.0683189148182	-0.474966019871
NR_077219	0.921886449727	6.15122390963	1.89566707548
NR_077218	0.0	13.0375994177	3.81122433507
NR_077217	0.0	0.0	0.0
NR_077216	0.0	0.0	0.0
NM_027715	4.32778353886	12.5616296765	1.34792318111
NM_001256184	0.0	0.250502687667	0.322508158262
NM_027711	13.4455644083	10.6702122452	-0.307795773645
NM_027712	0.0	0.0	0.0
NM_001256180	0.00848512709985	0.0	-0.0121898075825
NM_026047	12.4835068299	18.8770486259	0.559907793601
NM_026046	22.8761879037	26.1822757058	0.187093731056
NM_026045	22.9476355011	20.1144663876	-0.181651429454
NM_026044	7.49503126878	9.03408174005	0.240217432956
NM_026043	0.0	0.0	0.0
NM_001142357	0.525012079767	0.797054006212	0.236813095844
NM_026041	14.7205471652	6.05019206566	-1.15691696659
NM_026040	8.25151919305	3.81428700375	-0.942368139553
NR_002883_1	0.337478480262	0.0227729716061	-0.387029738354
NM_026048	0.0	0.0	0.0
NM_001130178	0.0	0.0	0.0
NM_008548	7.18743509234	0.481755854241	-2.46610380687
NM_008549	68.7059553019	29.1501803962	-1.2091152833
NM_001013814	2.34578910187	2.18683566818	-0.0702218822787
NM_008540	54.0319745293	19.1971310163	-1.44611971898
NM_008541	0.0857120743065	0.0	-0.118641557981
NM_008546	0.182163782541	0.0	-0.241429927132
NM_008547	0.0	0.579264247696	0.659252587883
NM_001013813	1.28375451086	0.566431233635	-0.543926141707
NM_001033351	0.0	0.0	0.0
NM_001033350	0.405359497061	0.0	-0.490939225311
NM_010202	0.0169702541997	0.0	-0.0242774818049
NM_001033352	15.7724566522	29.541474758	0.864675712215
NM_001033355	0.0	0.0	0.0
NM_001033354	0.507713922471	0.198540237424	-0.331084369899
NM_010206	0.0	0.0	0.0
NM_001033356	0.24865109582	0.66393962709	0.41423268059
NM_001033359	0.0	0.0	0.0
NM_010209	36.9659258119	15.1741049041	-1.23101931538
NM_001142580	0.122767885	0.0683189	-0.0717173385642
NM_176807	0.0	0.0	0.0
NM_001122668_1	0.0	0.0	0.0
NM_001130177	0.0	0.0	0.0
NM_001130176	0.0	0.0	0.0
NM_001167832	0.0	0.0	0.0
NM_001081011	41.57224	46.834985	0.16815314431
NM_009004	0.313416802482	0.914442314757	0.543599373304
NM_001167831	0.548212954238	0.572847740666	0.0227750920475
NM_001081017	1.75580631832	0.77138797809	-0.637594264259
NM_009006	6.44857322846	0.641166655484	-2.18224235673
NM_001081016	279.5548	6.5104355	-5.22324221954
NM_009007	116.60117655	6.76446187447	-3.92087274325
NM_001110555_1	0.0	0.0	0.0
NM_009000	19.0318933501	2.040888275	-2.71973406996
NM_001081014	0.39236535	0.4782324	0.0863352831857
NM_009001	0.0	0.0	0.0
NM_009003	5.59411698645	2.82800232366	-0.784587776572
NM_001201470	0.0	0.0	0.0
NM_025921	15.813695	1.6402845	-2.67087150943
NM_182930	0.0254553812995	1.34071226824	1.19068288232
NM_025923	3.663361	8.2877305	0.993955994573
NM_025922	10.416086	1.33140255	-2.2917980751
NM_025924	19.77301	234.6983	3.50415917071
NM_025927	16.926515	7.9117895	-1.0083079875
NM_001146329	0.270130363675	0.0	-0.34497657997
NM_001146328	3.3464191083	14.2015425456	1.80631852582
NM_001146325	0.0285706914355	0.0	-0.0406409505752
NM_001146324	0.337478480262	0.0	-0.419515679051
NM_020052	1.7467881	17.60629	2.75997289437
NM_020050	11.8199044946	12.2550106941	0.0481523199161
NM_020051	0.00848512709985	0.204956744455	0.256791549926
NM_144899	8.71369216988	0.175767265818	-3.04641724967
NM_144898	9.96100585356	80.6423907735	2.89693823462
NM_144893	0.0	0.0	0.0
NM_144892	37.9646292146	53.9064380604	0.494810234717
NM_144891	0.179048472405	0.0683189148182	-0.142280645848
NM_144890	0.831009555573	0.204956744455	-0.603657962705
NM_144897	27.8803638443	10.8331464969	-1.28725517287
NM_144896	5.13505931975	7.31553851805	0.438732402783
NM_144895	0.0	0.0	0.0
NM_144894	0.56292870161	0.159410801242	-0.430860135174
NR_024068	4.34336008954	0.826873878846	-1.54837020514
NR_024069	3.34059848226	0.647583162515	-1.39754268759
NR_024067	7.32274631686	1.13223207327	-1.96469519312
NM_001164792	0.13350752677	0.0	-0.180793970961
NM_001164793	0.145107964005	0.136637829636	-0.0107109889398
NM_198885	15.905718367	0.670356134121	-3.33928368587
NM_198884	0.24155967224	10.0290455897	3.1510824436
NM_007668	22.2273017772	0.937215286363	-3.5837653744
NM_198886	17.205335	0.48817235	-3.61274776398
NM_007662	1.6247582955	0.0455459432121	-1.32792811833
NM_007663	0.0	0.0	0.0
NM_007661	39.2558443285	34.0977013477	-0.197821701102
NM_007666	0.431675681668	0.136637829636	-0.332932077911
NM_007667	0.0	0.0	0.0
NM_007664	15.7683984476	26.2205158345	0.698949503027
NM_007665	0.383019425897	0.0227729716061	-0.435335480035
NM_001163450	0.0	0.0	0.0
NM_001205385	0.0	0.0	0.0
NM_001205386	0.0	0.0	0.0
NM_027334	4.4231695	0.4589829	-1.89417328793
NM_027335	15.418705	1.9626295	-2.47039021887
NM_145850	0.0	0.0	0.0
NM_145851	11.733577429	14.6300751616	0.295686922486
NM_145852	1.31671130998	653.926442596	8.14311079239
NM_145853	74.7271981415	13.524510991	-2.38232195888
NM_145856	0.0656265099708	0.107448351	0.0555375377596
NM_145857	0.205364657012	0.32876156003	0.140612574368
NM_182939	18.443675	26.536075	0.502022007095
NM_012024	33.9678064475	137.290298376	1.98360074632
NM_001204411	0.0	0.0	0.0
NM_001105245	0.00848512709985	0.0	-0.0121898075825
NM_001105246	0.0	0.0	0.0
NM_001168502	0.016970255	0.3743075	0.434427358982
NM_022021	0.0	0.0	0.0
NM_022020	0.155847597933	0.0910918864243	-0.0831785830917
NM_022023	62.2771401961	119.267973531	0.926496210735
NM_022022	60.4804248518	20.1388716277	-1.54022876548
NM_001111059	4.12360758825	0.0455459432121	-2.29290352741
NM_001111058	0.0	0.0	0.0
NM_022027	0.0	0.0	0.0
NM_022026	0.0	0.0	0.0
NM_022029	1.28137709806	8.15813846748	2.0051494429
NM_022028	27.5510013117	33.9988195992	0.293764922072
NM_027055	0.0	65.4075316825	6.05327497057
NM_027054	70.822523989	4.11159642263	-3.81259051275
NM_001111051	0.0	0.0	0.0
NM_001111050	0.141992653869	0.0	-0.191553370263
NM_001111053	0.0	0.0	0.0
NM_027050	0.0	72.9535804061	6.20854809088
NM_029901	0.0200855643356	0.152994294212	0.176695203678
NM_029906	0.0	3.00855382799	2.00308184728
NM_029909	6.27509957013	5.43179838178	-0.177744810577
NR_027627	0.0339405083994	0.0	-0.0481531772328
NM_016665	6.15532408145	7.12983129469	0.184208303201
NM_016666	0.244674982376	0.0	-0.315769065562
NM_016667	0.965172888535	0.11386485803	-0.819082035642
NM_016660	0.0	0.0	0.0
NM_016661	10.2831127803	0.614870233364	-2.80467498914
NM_016662	10.4736387839	0.0	-3.5202510994
NM_016663	0.00848512709985	0.0	-0.0121898075825
NM_016668	0.304931675383	0.429793403999	0.131832430823
NM_016669	2.75619051279	0.214896701999	-1.62843658566
NR_045841	0.0	0.0455459432121	0.0642564579945
NR_045840	0.188394402813	10.5996306678	3.28699325018
NR_045843	0.00848512709985	0.0	-0.0121898075825
NR_045842	0.0656265099708	15.0749642422	3.91504174484
NR_045845	0.0	0.0	0.0
NR_045844	0.00848512709985	4.50930729147	2.44968112646
NR_045847	0.0	0.0	0.0
NR_045846	0.0	3.51471492236	2.17463489289
NR_045849	0.24155967224	41.6014686651	5.10067765996
NR_045848	0.0	0.0	0.0
NM_134058	10.7985739325	11.914676908	0.130399056613
NM_134059	13.9086802795	22.0720526383	0.62999380565
NM_134050	3.91652132463	1.23678736776	-1.13620978213
NM_134052	16.1718726172	1.24031081827	-2.93827656666
NM_134054	39.8584933497	7.30107323547	-2.29926622802
NM_001177526_1	0.0	0.0	0.0
NM_170704	0.0	0.0	0.0
NM_207659	50.9842147384	6.7708783815	-2.74192402029
NM_207658	0.0	0.0	0.0
NM_207651	0.0	0.0	0.0
NM_207650	46.4195039084	3.37807709272	-3.43711130577
NM_207653	34.8345189329	2.29843786369	-3.44149515428
NM_207652	18.828085656	143.320239046	2.86365633193
NM_207655	11.77506017	0.66393962709	-2.94065509214
NM_207654	0.136622836906	0.0	-0.184753607269
NM_207657	0.716849695811	29.5821238956	4.15485295672
NM_170702	0.0	0.0	0.0
NM_177571	0.0	0.0	0.0
NM_001270900_1	0.0	0.0	0.0
NM_029274	56.7065515258	24.4529032188	-1.18090489694
NM_029277	0.0	0.0	0.0
NM_029271	8.91044879382	23.6144571139	1.31248362413
NM_001270900_2	0.0	0.0	0.0
NM_029272	13.9092952709	6.60542255375	-0.971111755502
NM_001270900_3	0.0	0.0	0.0
NM_029279	11.4630370711	16.4612224536	0.486498888857
NM_029278	22.2055354211	121.92529675	2.40524094763
NM_021042	0.0	0.0	0.0
NM_021041	0.0	0.0	0.0
NM_133208	3.81707721224	5.17198613057	0.357576771086
NM_133209	0.0995670183702	0.0	-0.136935538821
NM_001243938	0.0	0.0	0.0
NM_133200	0.0772269472066	0.152994294212	0.0980631486641
NM_001199090	0.0	1.20696749512	1.14206538133
NM_133202	0.0370558185353	0.0227729716061	-0.0200076072216
NM_133203	0.00848512709985	0.0	-0.0121898075825
NM_133204	0.0455409456352	1.76408916521	1.40255459349
NM_133205	0.0200855643356	0.0	-0.0286901699079
NM_133206	0.0	0.0	0.0
NM_133207	0.0455409456352	0.374307503242	0.394455283246
NM_146868	0.0	0.0	0.0
NM_207203	6.7785095	1.8259915	-1.46073660946
NM_001193631	0.0	25.1909478738	4.71099636794
NM_001042527	0.0	0.0227729716061	0.032485940697
NM_001042523	0.125883202978	0.0910918864243	-0.0452845691887
NM_001042528	0.0401711286713	0.0455459432121	0.00743555830556
NM_001105151_3	0.0	0.0	0.0
NM_001105151_2	0.0	0.0	0.0
NM_001105151_1	0.0	0.0	0.0
NM_146862	0.0	0.0	0.0
NM_146863	0.0	0.0	0.0
NR_040428	0.0	0.0	0.0
NR_040429	0.355842437982	0.0227729716061	-0.406703592386
NM_145139	73.0391916717	92.6405160522	0.338843740587
NM_145138	80.8518199307	86.0260428484	0.0884327025258
NR_040424	0.0602567	77.06555	6.20220052874
NR_040425	0.0	0.0	0.0
NR_040426	0.0	0.0	0.0
NR_040427	3.2086075	0.17576725	-1.83974046989
NM_145133	1.96223677576	1.24031081827	-0.402988057783
NR_040421	0.57227465	0.11386485	-0.497279059308
NM_145131	42.4563350228	2.00817534585	-3.85260593813
NM_145130	20.2717464308	151.500227398	2.841801004
NM_001113364	0.185279092677	0.0	-0.24522680445
NM_001113367	0.00848512709985	7.85793599209	3.13478076469
NM_001113360	0.0	0.0	0.0
NM_001113362	0.0	4.39002780094	2.4302927142
NM_172647	70.0793581085	2.1290871049	-4.50561692819
NM_172646	0.0	0.0227729716061	0.032485940697
NM_172645	45.9296210434	332.872571067	2.83072685948
NM_172644	9.05654046711	2.55183360787	-1.50149818879
NM_001113369	0.0	0.0	0.0
NM_001113368	0.0	0.22131320903	0.288433230766
NM_172641	0.0	0.0	0.0
NM_001195760	0.00848512709985	0.0	-0.0121898075825
NM_001195767	0.0401711286713	171.586911441	7.37435834838
NM_178281	0.0339405083994	0.0227729716061	-0.0156672365358
NM_178280	0.957753561859	13.1309539666	2.85158778598
NR_073535	0.0910818912704	0.0	-0.125759387359
NM_001164046_2	0.0	0.0	0.0
NM_001164046_1	0.0	0.0	0.0
NM_001271395	0.0	0.0	0.0
NM_001271397	0.0	0.0	0.0
NM_001271391	0.0	0.0	0.0
NM_001271390	0.0	0.0	0.0
NM_001271392	0.0	0.0	0.0
NM_001039485	14.0187406584	1.18482491751	-2.78117426792
NM_001039484	0.364327565081	0.33517806706	-0.0311579056011
NM_001039483	22.7514530537	10.6358670475	-1.02943705929
NM_001039482	16.3836316154	2.24584501945	-2.42106348538
NM_001039488	3.61204045832	94.9397306563	4.37865131534
NR_037267_1	0.0	0.0	0.0
NM_001081080	58.4747782698	45.5128925818	-0.354647325942
NM_001002787	0.186139895985	146.433348168	6.95764490186
NM_023565	56.3788702464	53.2675340674	-0.0804302089501
NM_023564	0.302677168555	0.0	-0.381479597312
NR_028354	0.0	0.0	0.0
NR_028355	0.57420123575	0.312405095454	-0.26240687719
NM_001243758	0.0	0.02277297	0.0324859384315
NM_001167793_3	0.0	0.0	0.0
NM_001167793_2	0.0	0.0	0.0
NM_001167793_1	0.0	0.0	0.0
NM_178641	23.0159265121	3.7828348626	-2.32805358226
NM_178640	20.7291233057	21.3114939252	0.0381571482989
NM_178643	3.58076445098	4.51383261651	0.267467092641
NM_178642	0.0	0.0	0.0
NM_178645	50.5794303407	3.72961162436	-3.4470022141
NM_178644	39.5874613678	0.0	-5.34296220121
NM_178647	102.490697272	29.0491485522	-1.78410507278
NM_178646	4.36119114705	9.24897844205	0.934854638784
NM_213614	8.15859278918	46.0435714834	2.36079974029
NM_178648	8.21327466811	16.0243821486	0.885816511963
NM_213616	0.0	0.0	0.0
NM_177420	0.939717507235	0.0227729716061	-0.92336061863
NM_080470	7.62001239216	231.844520783	4.75553317999
NM_080471	0.0	0.0	0.0
NM_001162945	33.5549042563	3.78572791911	-2.85208019838
NM_001162944	0.0	0.0	0.0
NM_001162947	0.0254553812995	0.0	-0.0362647199228
NM_001162946	0.00848512709985	0.0	-0.0121898075825
NM_001162941	0.0	0.0	0.0
NM_001162940	0.0	0.0	0.0
NM_001162943	62.943160759	18.0428689325	-1.74753921295
NM_001162942	0.0285706914355	0.0	-0.0406409505752
NR_028359	11.711893164	50.4676067808	2.01748579463
NM_174885	0.0401711286713	52.107001823	5.674009279
NM_178397	64.2265878282	46.8622840196	-0.446570914507
NM_178396	12.5237187734	1.49081350594	-2.44080300853
NM_178395	30.9807550815	1.06102010194	-3.95577352074
NM_178394	2.55545777542	8.01860758133	1.34286938431
NM_178392	8.90757929564	3.98716121305	-0.990313769136
NM_178391	0.0	0.0	0.0
NM_178390	18.5152843063	7.49193617787	-1.20043904702
NM_178399	16.6021954102	1.63097478609	-2.74208605066
NM_178398	44.8680789992	60.0792867207	0.413192727367
NR_045108	0.0	0.0	0.0
NR_045109	0.0	0.0	0.0
NR_045100	0.0401711286713	0.0227729716061	-0.0243349589919
NR_045101	0.0857120743065	0.107448351	0.0285978581858
NM_001017393	0.0	0.0	0.0
NM_145390	0.22319571452	0.380724010272	0.174769714118
NM_001017394	0.0	0.0	0.0
NM_008173	27.440571292	11.7542642322	-1.15697076981
NM_008172	2.95823486256	88.5598539438	4.49992305281
NM_008171	0.0401711286713	31.4829634575	4.96479045243
NM_008170	0.145968767313	0.0683189148182	-0.101225339859
NM_008177	0.0	0.0	0.0
NM_008176	0.0625111998349	3.25264000863	2.00088068552
NM_008175	67.176133028	1.97898586721	-4.51637358734
NM_008174	0.151338584277	0.0910918864243	-0.077539558402
NM_008179	20.954491436	3.41431347239	-2.31425512753
NM_008178	0.00848512709985	0.0	-0.0121898075825
NM_177282	16.8032152359	1.69287719387	-2.72491746973
NM_177284	0.0	0.0	0.0
NM_177289	0.0	0.0	0.0
NM_001113735_1	0.0	0.0	0.0
NM_025594	36.9233772704	16.7001529152	-1.09932562522
NM_025595	9.96518696412	53.0182921677	2.30051761741
NM_025596	30.6573778188	1.16205194591	-3.87206867087
NM_025597	10.5224179457	5.51295031066	-0.823060368824
NM_025590	7.20891436019	0.589204205241	-2.36888692018
NM_025591	18.1179999421	15.9399656827	-0.174500649502
NM_025592	0.538006220522	0.22131320903	-0.332628107578
NM_025593	3.55498116658	0.66393962709	-1.45284199999
NM_025598	7.20502033788	0.175767265818	-2.80290439184
NM_025599	6.04587823246	5.44047755133	-0.129611876369
NM_001276455	0.0	0.0	0.0
NM_001276452	0.0	0.0	0.0
NM_001276450	0.0	0.0	0.0
NM_029796	0.3728127	0.02277297	-0.424648866067
NM_153808	0.0	0.0	0.0
NM_153800	2.48917545926	0.611977176847	-1.11405483015
NM_153801	0.0709963269347	0.0227729716061	-0.0664675915647
NM_153802	5.04860934812	16.762055323	1.55412313996
NM_001015507	26.7155643722	205.430136382	2.89688531207
NM_153804	27.1069872955	1.58542884287	-3.44245331971
NM_153805	6.99547457031	0.436209911029	-2.47691704377
NM_153806	29.172685112	50.4244360672	0.769210978127
NM_153807	14.7522739816	0.963511708483	-3.0040520036
NM_001161355	0.0	0.0	0.0
NM_177397	0.0	0.0	0.0
NM_024171	10.772462745	1.74420925012	-2.10095375861
NM_024170	2.84641160076	0.107448351	-1.79627373616
NM_024173	16.2060181228	27.6285451431	0.7345410943
NM_024172	15.6373917011	33.7693112682	1.06338521443
NM_024175	0.167448035169	0.0683189148182	-0.128015949894
NM_024174	16.431140441	8.59497877251	-0.861315441806
NM_024177	15.5904570519	33.945708928	1.07476168253
NM_024176	40.5295562879	91.0725243361	1.14863224345
NM_001253702	0.0	0.0	0.0
NM_001253703	0.0	0.0	0.0
NM_001253700	0.0	0.0	0.0
NM_177395	0.020085565	0.02277297	0.00379576758397
NM_001253706	4.88255501647	0.237669673605	-2.24881658876
NM_001253704	0.0285706914355	0.0227729716061	-0.00815500987826
NM_001253705	0.45766396318	0.413436939423	-0.0444506532999
NR_075099	0.0	0.0	0.0
NR_075095	0.0	0.0	0.0
NR_075094	0.0	0.0	0.0
NR_075097	0.0	0.0	0.0
NR_075096	0.0	0.0	0.0
NM_001122978	0.0	0.0	0.0
NM_001122977	0.0	4.09813301457	2.34996901498
NM_010460	1.11167455606	0.0683189148182	-0.983045123695
NM_010461	1.32499143996	0.0	-1.21722540459
NM_010462	2.67531535524	0.130221322606	-1.70126273142
NM_010463	0.0	0.0	0.0
NM_010464	0.151338584277	0.0	-0.203312161903
NM_010465	9.17971835418	0.130221322606	-3.17102042906
NM_010466	5.97939091918	0.0	-2.80310114013
NM_010467	0.0825967641705	0.0	-0.114495981026
NM_010468	9.28982000937	0.289632123848	-2.9961862556
NM_010469	13.7044222378	0.250502687667	-3.55567003598
NM_026174	33.23173	150.26244	2.1436476861
NM_001163155	1.27354777715	0.0	-1.18494532171
NM_001163154	0.057141382871	0.0	-0.0801683367268
NM_001163159	0.0888273844424	0.175767265818	0.110827261164
NM_001030289	0.0	0.0227729716061	0.032485940697
NM_153118	0.0	0.0	0.0
NM_153119	63.3344199615	116.510665352	0.869128988227
NM_153112	24.7409489085	0.589204205241	-4.01768881651
NM_153110	0.0	0.0	0.0
NM_153111	0.239305165412	2.58039269251	1.53058634978
NM_153116	5.82505993074	2.18457300566	-1.09974176855
NM_153117	154.423607191	57.7745786964	-1.4029414528
NM_153114	0.00848512709985	0.0	-0.0121898075825
NM_153115	0.0	0.0	0.0
NM_001001321	3.0988338129	0.198540237424	-1.77393515314
NM_001001320	0.0	0.0	0.0
NM_001001322	0.0370558185353	0.0455459432121	0.0117629100758
NM_001001327	0.0	0.0	0.0
NM_001001326	0.0	0.0	0.0
NM_023336	0.0370558185353	0.602037219303	0.627414117605
NM_023332	0.0	0.0227729716061	0.032485940697
NM_023333	0.0509107625991	0.0227729716061	-0.0391542282971
NM_023331	9.34126367218	7.60227758539	-0.26562189832
NM_001123371	0.153593091105	0.751508063	0.602463200162
NM_001123370	0.256275419611	0.641166655484	0.385568959353
NM_001123372	0.262506039883	0.651106613029	0.38714298922
NM_001204166	0.0794814540346	0.159410801242	0.103053373709
NM_001204167	0.34112669061	0.0227729716061	-0.390959588329
NM_008993	1.74043476476	0.937215286363	-0.500420499912
NM_001204165	0.0	0.0	0.0
NM_008995	0.361212254946	0.312405095454	-0.0526789447172
NM_008994	0.0	0.0	0.0
NM_008997	31.5513081069	18.7060655985	-0.724075755892
NM_008996	96.4315382716	28.6295540192	-1.71735193242
NM_008999	0.848307712869	3.82648962382	1.38476931558
NM_008998	0.0	0.0	0.0
NM_001267724	0.0	0.0	0.0
NM_001077359	0.0	0.0	0.0
NM_001105068_1	0.0	0.0	0.0
NM_001077353	0.0625111998349	0.0	-0.087478048649
NM_001077354	29.8712116649	2.38311324308	-3.18983873399
NM_001040654	0.0254553812995	0.130221322606	0.140340592329
NM_013478	0.0	0.0	0.0
NM_013479	0.3219019	0.0	-0.402615116607
NM_013472	0.0	0.0	0.0
NM_013473	0.885363531404	0.0227729716061	-0.882356786716
NM_013470	14.150895758	10.1255521086	-0.445526159877
NM_013471	16.7209463748	5.1777722436	-1.52029706296
NM_013476	4.12901822006	1.55560897024	-1.00501558764
NM_013477	27.6255229431	15.9929300074	-0.75236741842
NM_013474	0.19913403674	0.159410801242	-0.0486010981069
NM_013475	0.0772269472066	30.4399320887	4.8672039713
